ds,y
2011-06-21 15:24:00,190.53
2011-06-21 15:27:00,194.89000000000001
2011-06-21 15:41:00,355.43
2011-06-21 16:13:00,246.73999999999998
2011-06-21 17:51:00,7.7
2011-06-22 08:30:00,309.81
2011-06-22 09:02:00,30.0
2011-06-22 09:43:00,390.06
2011-06-22 10:11:00,2200.62
2011-06-22 10:13:00,135.75000000000003
2011-06-22 10:15:00,1581.85
2011-06-22 10:19:00,1754.97
2011-06-22 10:28:00,600.03
2011-06-22 10:31:00,193.5
2011-06-22 11:20:00,462.38
2011-06-22 11:30:00,313.08000000000004
2011-06-22 11:35:00,55.8
2011-06-22 11:43:00,116.28000000000002
2011-06-22 11:46:00,526.16
2011-06-22 11:59:00,152.63
2011-06-22 12:09:00,406.33
2011-06-22 12:16:00,497.26
2011-06-22 12:24:00,163.91
2011-06-22 12:25:00,333.57
2011-06-22 12:32:00,86.65
2011-06-22 12:44:00,249.76
2011-06-22 12:50:00,300.06
2011-06-22 12:56:00,250.09
2011-06-22 12:57:00,29.700000000000003
2011-06-22 13:00:00,237.61
2011-06-22 13:12:00,700.0
2011-06-22 13:14:00,441.48
2011-06-22 13:28:00,392.65999999999997
2011-06-22 13:52:00,493.03999999999996
2011-06-22 13:57:00,542.7
2011-06-22 13:59:00,183.56
2011-06-22 14:01:00,507.07
2011-06-22 14:10:00,453.72
2011-06-22 14:21:00,987.08
2011-06-22 14:23:00,114.56
2011-06-22 14:24:00,201.16
2011-06-22 14:38:00,195.16
2011-06-22 14:41:00,335.87
2011-06-22 14:43:00,374.81
2011-06-22 14:47:00,222.0
2011-06-22 15:00:00,123.62
2011-06-22 15:06:00,332.16
2011-06-22 15:07:00,630.84
2011-06-22 15:30:00,52.5
2011-06-22 15:41:00,406.3
2011-06-22 15:43:00,4.94
2011-06-22 15:50:00,330.55
2011-06-22 16:01:00,141.14
2011-06-22 16:16:00,180.35
2011-06-22 16:32:00,493.0
2011-06-22 16:33:00,403.81
2011-06-22 16:44:00,302.25
2011-06-22 17:30:00,246.23
2011-06-23 09:08:00,142.5
2011-06-23 09:14:00,1064.22
2011-06-23 09:15:00,202.4
2011-06-23 09:22:00,206.2
2011-06-23 09:38:00,910.98
2011-06-23 09:53:00,726.85
2011-06-23 09:56:00,7.95
2011-06-23 10:14:00,573.54
2011-06-23 10:15:00,330.11
2011-06-23 10:20:00,329.56
2011-06-23 10:24:00,311.52
2011-06-23 10:27:00,344.1
2011-06-23 10:44:00,473.82
2011-06-23 10:52:00,396.97
2011-06-23 10:56:00,276.93
2011-06-23 10:57:00,338.84
2011-06-23 11:01:00,801.0
2011-06-23 11:38:00,312.47
2011-06-23 11:46:00,127.19
2011-06-23 11:47:00,86.31
2011-06-23 11:50:00,110.69999999999999
2011-06-23 11:51:00,312.68
2011-06-23 11:55:00,137.45
2011-06-23 11:58:00,168.1
2011-06-23 12:13:00,220.83
2011-06-23 12:19:00,173.85
2011-06-23 12:21:00,6.8999999999999995
2011-06-23 12:36:00,314.7
2011-06-23 12:41:00,300.78000000000003
2011-06-23 12:42:00,370.85
2011-06-23 12:51:00,14.850000000000001
2011-06-23 13:09:00,371.89
2011-06-23 13:13:00,1241.48
2011-06-23 13:16:00,1.45
2011-06-23 13:22:00,302.16
2011-06-23 13:35:00,145.2
2011-06-23 13:37:00,440.94
2011-06-23 13:39:00,580.04
2011-06-23 13:41:00,21.95
2011-06-23 13:51:00,672.44
2011-06-23 14:05:00,720.03
2011-06-23 14:11:00,421.39
2011-06-23 14:12:00,348.59999999999997
2011-06-23 14:13:00,291.38
2011-06-23 14:22:00,114.88
2011-06-23 14:25:00,382.25
2011-06-23 14:35:00,517.05
2011-06-23 14:36:00,617.7
2011-06-23 15:07:00,460.75
2011-06-23 15:26:00,429.79999999999995
2011-06-23 15:44:00,390.5
2011-06-23 15:48:00,179.0
2011-06-23 16:02:00,114.1
2011-06-23 16:35:00,158.85
2011-06-23 17:20:00,437.75
2011-06-23 17:35:00,144.56
2011-06-23 17:53:00,181.45000000000002
2011-06-23 18:33:00,213.45
2011-06-23 18:42:00,35.01
2011-06-23 18:44:00,817.83
2011-06-23 18:59:00,269.90999999999997
2011-06-23 19:20:00,755.53
2011-06-23 19:27:00,305.7
2011-06-23 19:29:00,228.7
2011-06-23 19:46:00,147.94
2011-06-24 08:40:00,214.4
2011-06-24 09:22:00,736.78
2011-06-24 09:24:00,327.6
2011-06-24 09:27:00,272.26
2011-06-24 09:38:00,607.2
2011-06-24 09:40:00,497.90000000000003
2011-06-24 09:43:00,671.9
2011-06-24 10:03:00,169.5
2011-06-24 10:11:00,41.9
2011-06-24 10:16:00,185.64000000000001
2011-06-24 10:26:00,293.96
2011-06-24 10:31:00,301.9
2011-06-24 10:33:00,597.79
2011-06-24 10:44:00,262.87
2011-06-24 10:47:00,119.85000000000001
2011-06-24 11:08:00,309.8
2011-06-24 11:39:00,374.4
2011-06-24 12:00:00,170.51
2011-06-24 12:14:00,168.55
2011-06-24 12:30:00,307.5
2011-06-24 12:43:00,200.47
2011-06-24 12:44:00,68.5
2011-06-24 12:51:00,177.46
2011-06-24 13:20:00,417.36
2011-06-24 13:26:00,241.47
2011-06-24 13:28:00,773.08
2011-06-24 13:29:00,112.5
2011-06-24 13:35:00,634.74
2011-06-24 14:16:00,118.88
2011-06-24 14:33:00,312.85
2011-06-24 14:36:00,60.9
2011-06-24 14:54:00,229.26
2011-06-24 14:57:00,765.79
2011-06-24 15:00:00,365.11
2011-06-24 15:17:00,603.96
2011-06-24 15:28:00,516.69
2011-06-24 15:33:00,63.25
2011-06-24 15:51:00,1000.31
2011-06-24 15:59:00,20.4
2011-06-24 16:21:00,371.76
2011-06-24 16:38:00,937.0
2011-06-24 17:07:00,484.4
2011-06-24 17:35:00,913.36
2011-06-26 10:59:00,708.06
2011-06-26 11:00:00,35.400000000000006
2011-06-26 11:01:00,151.66
2011-06-26 11:47:00,573.71
2011-06-26 11:53:00,387.47
2011-06-26 11:58:00,24.84
2011-06-26 11:59:00,198.23
2011-06-26 12:04:00,135.37
2011-06-26 12:36:00,667.03
2011-06-26 12:51:00,79.9
2011-06-26 12:54:00,172.89
2011-06-26 13:00:00,103.0
2011-06-26 13:04:00,131.45000000000002
2011-06-26 13:24:00,545.34
2011-06-26 13:31:00,222.32
2011-06-26 13:45:00,852.84
2011-06-26 13:46:00,411.33
2011-06-26 13:56:00,196.64
2011-06-26 14:06:00,187.07
2011-06-26 14:08:00,413.6
2011-06-26 14:28:00,184.82
2011-06-26 14:54:00,389.81
2011-06-26 15:09:00,124.76
2011-06-26 15:35:00,95.19999999999999
2011-06-26 15:36:00,44.25
2011-06-26 16:06:00,45.5
2011-06-27 08:48:00,616.1700000000001
2011-06-27 08:49:00,200.15
2011-06-27 08:50:00,573.7
2011-06-27 09:34:00,171.98
2011-06-27 09:35:00,348.12
2011-06-27 10:16:00,510.45
2011-06-27 10:17:00,201.24
2011-06-27 10:20:00,1112.32
2011-06-27 10:29:00,666.06
2011-06-27 10:42:00,406.8
2011-06-27 11:50:00,167.59
2011-06-27 12:01:00,248.7
2011-06-27 12:11:00,434.0400000000001
2011-06-27 12:13:00,141.03
2011-06-27 12:16:00,154.15
2011-06-27 12:23:00,348.0
2011-06-27 12:25:00,768.0
2011-06-27 12:28:00,162.82
2011-06-27 12:32:00,701.88
2011-06-27 12:38:00,626.41
2011-06-27 12:45:00,666.68
2011-06-27 12:49:00,111.25999999999999
2011-06-27 12:58:00,163.29999999999998
2011-06-27 13:00:00,220.95
2011-06-27 13:12:00,318.2
2011-06-27 13:51:00,179.28000000000003
2011-06-27 13:58:00,243.76
2011-06-27 14:30:00,447.6
2011-06-27 14:36:00,339.26
2011-06-27 14:37:00,65.39999999999999
2011-06-27 14:41:00,453.69
2011-06-27 15:04:00,613.91
2011-06-27 15:28:00,310.12
2011-06-27 16:46:00,143.1
2011-06-27 16:48:00,576.08
2011-06-28 08:19:00,110.30000000000001
2011-06-28 08:38:00,310.0
2011-06-28 08:39:00,10.08
2011-06-28 08:45:00,10174.94
2011-06-28 08:50:00,1113.6000000000001
2011-06-28 09:10:00,98.3
2011-06-28 10:06:00,376.3
2011-06-28 10:17:00,382.46000000000004
2011-06-28 10:18:00,62.400000000000006
2011-06-28 10:31:00,216.95
2011-06-28 10:37:00,339.3
2011-06-28 10:38:00,333.65
2011-06-28 11:20:00,1382.88
2011-06-28 11:22:00,2739.92
2011-06-28 11:38:00,361.8
2011-06-28 11:44:00,1452.35
2011-06-28 11:46:00,173.8
2011-06-28 11:56:00,51.0
2011-06-28 12:09:00,492.94
2011-06-28 12:16:00,299.71
2011-06-28 12:21:00,407.04
2011-06-28 13:09:00,59.599999999999994
2011-06-28 13:10:00,500.0
2011-06-28 13:11:00,134.28
2011-06-28 13:16:00,254.18
2011-06-28 13:17:00,315.6
2011-06-28 13:36:00,222.9
2011-06-28 13:55:00,174.04999999999998
2011-06-28 14:20:00,173.56
2011-06-28 14:50:00,307.99
2011-06-28 14:51:00,82.66
2011-06-28 14:52:00,273.9
2011-06-28 14:54:00,107.5
2011-06-28 14:55:00,108.0
2011-06-28 14:58:00,604.23
2011-06-28 15:05:00,140.06
2011-06-28 15:14:00,1353.2
2011-06-28 15:15:00,530.4
2011-06-28 15:28:00,250.0
2011-06-28 15:30:00,510.72
2011-06-28 15:31:00,345.92
2011-06-28 15:36:00,960.08
2011-06-28 15:44:00,323.0
2011-06-28 15:47:00,550.57
2011-06-28 16:02:00,376.92
2011-06-28 16:03:00,60.8
2011-06-28 17:01:00,600.0
2011-06-28 17:28:00,322.53
2011-06-29 08:58:00,282.23
2011-06-29 09:09:00,395.7
2011-06-29 09:13:00,478.08
2011-06-29 09:32:00,47.92
2011-06-29 09:58:00,101.76
2011-06-29 10:18:00,242.09
2011-06-29 10:23:00,576.4
2011-06-29 10:50:00,3126.34
2011-06-29 11:35:00,259.98
2011-06-29 11:41:00,335.33
2011-06-29 11:46:00,178.63
2011-06-29 11:47:00,60.660000000000004
2011-06-29 12:12:00,227.70000000000002
2011-06-29 12:15:00,106.15
2011-06-29 12:16:00,342.21000000000004
2011-06-29 12:37:00,474.18
2011-06-29 12:46:00,175.89
2011-06-29 12:53:00,32.65
2011-06-29 12:59:00,145.48
2011-06-29 13:10:00,110.92
2011-06-29 13:20:00,403.44
2011-06-29 13:40:00,856.32
2011-06-29 13:51:00,258.12
2011-06-29 13:58:00,616.65
2011-06-29 13:59:00,47.5
2011-06-29 14:17:00,125.95
2011-06-29 14:20:00,109.64
2011-06-29 14:53:00,406.46
2011-06-29 15:03:00,185.85
2011-06-29 15:11:00,326.34
2011-06-29 15:22:00,170.42000000000002
2011-06-29 15:33:00,140.85
2011-06-29 15:40:00,547.44
2011-06-29 15:41:00,237.2
2011-06-29 15:42:00,204.0
2011-06-29 16:07:00,114.35000000000001
2011-06-29 16:44:00,119.8
2011-06-30 08:17:00,145.75
2011-06-30 09:02:00,483.01
2011-06-30 09:56:00,13.200000000000001
2011-06-30 09:59:00,219.83
2011-06-30 10:09:00,679.88
2011-06-30 10:19:00,615.09
2011-06-30 10:44:00,2231.3
2011-06-30 10:52:00,187.78
2011-06-30 11:01:00,13355.4
2011-06-30 11:02:00,813.65
2011-06-30 11:22:00,23.2
2011-06-30 11:32:00,328.41
2011-06-30 11:49:00,530.47
2011-06-30 11:54:00,567.42
2011-06-30 12:04:00,279.77
2011-06-30 12:06:00,1760.96
2011-06-30 12:12:00,246.82
2011-06-30 12:14:00,445.42
2011-06-30 12:15:00,2662.17
2011-06-30 12:23:00,368.3
2011-06-30 12:42:00,1948.92
2011-06-30 12:50:00,2390.4
2011-06-30 13:03:00,127.1
2011-06-30 13:14:00,131.06
2011-06-30 13:17:00,728.74
2011-06-30 13:23:00,5.95
2011-06-30 13:25:00,199.7
2011-06-30 13:28:00,309.9
2011-06-30 13:43:00,344.92
2011-06-30 13:45:00,482.6
2011-06-30 13:58:00,114.76
2011-06-30 14:37:00,682.6800000000001
2011-06-30 14:38:00,142.52
2011-06-30 14:46:00,810.26
2011-06-30 14:47:00,258.1
2011-06-30 14:48:00,97.2
2011-06-30 15:30:00,289.1
2011-06-30 15:35:00,57.900000000000006
2011-06-30 15:40:00,877.6800000000001
2011-06-30 15:46:00,756.36
2011-06-30 16:22:00,269.4
2011-06-30 16:28:00,316.7
2011-06-30 16:39:00,154.65
2011-06-30 16:43:00,300.04
2011-06-30 16:51:00,120.05000000000001
2011-06-30 16:52:00,163.9
2011-06-30 17:16:00,17.0
2011-06-30 17:29:00,301.06
2011-06-30 17:34:00,95.28
2011-06-30 17:40:00,311.86
2011-06-30 17:59:00,814.74
2011-06-30 18:04:00,32.4
2011-06-30 18:07:00,646.82
2011-06-30 18:17:00,161.89000000000001
2011-06-30 18:44:00,303.53999999999996
2011-06-30 19:13:00,294.65000000000003
2011-06-30 19:27:00,264.8
2011-06-30 19:52:00,91.22
2011-06-30 19:58:00,165.5
2011-06-30 20:08:00,203.85999999999999
2011-07-01 08:16:00,462.58
2011-07-01 08:55:00,360.8
2011-07-01 08:58:00,138.5
2011-07-01 09:19:00,831.34
2011-07-01 09:47:00,394.34000000000003
2011-07-01 09:51:00,410.90000000000003
2011-07-01 10:16:00,679.1
2011-07-01 10:39:00,439.74
2011-07-01 10:40:00,17.4
2011-07-01 10:47:00,345.29999999999995
2011-07-01 10:58:00,124.9
2011-07-01 11:29:00,976.58
2011-07-01 11:32:00,276.8
2011-07-01 11:33:00,184.2
2011-07-01 11:43:00,298.64
2011-07-01 12:09:00,587.3
2011-07-01 12:17:00,153.22
2011-07-01 12:33:00,304.61
2011-07-01 12:34:00,108.94999999999999
2011-07-01 12:45:00,156.17
2011-07-01 12:47:00,306.75
2011-07-01 12:50:00,658.85
2011-07-01 12:52:00,454.74
2011-07-01 12:58:00,100.33
2011-07-01 13:01:00,10.76
2011-07-01 13:02:00,617.03
2011-07-01 13:04:00,31.11
2011-07-01 13:05:00,18.830000000000002
2011-07-01 13:07:00,69.02
2011-07-01 13:17:00,128.27
2011-07-01 13:22:00,71.4
2011-07-01 13:31:00,117.68
2011-07-01 13:48:00,351.48
2011-07-01 14:08:00,8.25
2011-07-01 14:51:00,440.64
2011-07-01 14:53:00,796.83
2011-07-01 15:07:00,9.75
2011-07-01 15:22:00,13.370000000000001
2011-07-01 15:35:00,405.38
2011-07-01 15:39:00,111.7
2011-07-01 17:23:00,215.75
2011-07-03 10:11:00,318.90999999999997
2011-07-03 10:23:00,115.75
2011-07-03 10:28:00,155.34
2011-07-03 10:47:00,450.81
2011-07-03 11:26:00,462.19
2011-07-03 11:40:00,272.26
2011-07-03 12:10:00,406.65999999999997
2011-07-03 12:21:00,448.55
2011-07-03 12:22:00,223.92000000000002
2011-07-03 12:27:00,99.14
2011-07-03 12:36:00,247.52
2011-07-03 12:38:00,247.25
2011-07-03 12:52:00,175.65
2011-07-03 13:05:00,406.18
2011-07-03 13:08:00,209.51999999999998
2011-07-03 13:12:00,145.8
2011-07-03 13:24:00,306.33000000000004
2011-07-03 13:27:00,384.8
2011-07-03 13:33:00,95.15
2011-07-03 14:58:00,155.8
2011-07-03 15:19:00,115.55
2011-07-03 15:53:00,346.38
2011-07-03 16:00:00,242.93
2011-07-04 10:20:00,13282.0
2011-07-04 10:27:00,471.22
2011-07-04 10:42:00,100.8
2011-07-04 11:35:00,750.9
2011-07-04 11:42:00,474.36
2011-07-04 11:47:00,226.93
2011-07-04 11:59:00,30.0
2011-07-04 12:18:00,249.03
2011-07-04 12:19:00,1067.8799999999999
2011-07-04 12:25:00,1561.0900000000001
2011-07-04 12:28:00,276.82
2011-07-04 12:41:00,109.33
2011-07-04 12:47:00,375.22
2011-07-04 12:58:00,1128.6
2011-07-04 13:19:00,4436.3
2011-07-04 13:28:00,457.3
2011-07-04 13:35:00,153.13
2011-07-04 13:36:00,360.82
2011-07-04 13:50:00,249.05
2011-07-04 13:53:00,126.62
2011-07-04 14:07:00,369.56
2011-07-04 14:08:00,70.8
2011-07-04 14:36:00,998.4200000000001
2011-07-04 15:10:00,227.95000000000002
2011-07-04 15:13:00,49.5
2011-07-04 15:26:00,488.55
2011-07-04 15:29:00,659.08
2011-07-04 15:38:00,70.80000000000001
2011-07-04 15:46:00,298.74
2011-07-04 15:49:00,62.6
2011-07-04 15:50:00,101.10000000000001
2011-07-04 15:54:00,389.68
2011-07-04 16:06:00,107.7
2011-07-04 16:08:00,770.07
2011-07-04 16:35:00,433.21999999999997
2011-07-05 09:06:00,487.02
2011-07-05 09:10:00,789.6600000000001
2011-07-05 09:16:00,1141.2
2011-07-05 09:23:00,321.46
2011-07-05 09:31:00,31.25
2011-07-05 09:33:00,663.18
2011-07-05 09:34:00,838.8000000000001
2011-07-05 09:53:00,107.60000000000001
2011-07-05 09:56:00,455.45000000000005
2011-07-05 09:57:00,125.14
2011-07-05 10:06:00,254.4
2011-07-05 10:07:00,318.03
2011-07-05 10:08:00,17.4
2011-07-05 10:21:00,440.71
2011-07-05 10:23:00,324.17
2011-07-05 10:39:00,289.95
2011-07-05 10:54:00,351.14
2011-07-05 10:57:00,1088.5
2011-07-05 10:58:00,449.81
2011-07-05 11:10:00,129.64000000000001
2011-07-05 11:30:00,51.36
2011-07-05 11:32:00,123.73
2011-07-05 11:36:00,351.69
2011-07-05 11:49:00,504.98
2011-07-05 11:58:00,349.54
2011-07-05 12:03:00,311.82
2011-07-05 12:11:00,137.98000000000002
2011-07-05 12:15:00,457.15000000000003
2011-07-05 12:17:00,300.8
2011-07-05 12:18:00,72.0
2011-07-05 12:23:00,632.44
2011-07-05 12:39:00,302.18
2011-07-05 12:41:00,307.6
2011-07-05 12:47:00,689.58
2011-07-05 12:50:00,900.17
2011-07-05 12:52:00,467.7
2011-07-05 12:53:00,702.4
2011-07-05 13:01:00,672.9
2011-07-05 13:06:00,455.16999999999996
2011-07-05 13:07:00,160.42000000000002
2011-07-05 13:15:00,18.740000000000002
2011-07-05 13:16:00,532.94
2011-07-05 13:19:00,737.04
2011-07-05 13:38:00,210.10000000000002
2011-07-05 13:56:00,214.79999999999998
2011-07-05 14:20:00,75.0
2011-07-05 14:24:00,642.02
2011-07-05 14:27:00,330.6
2011-07-05 14:42:00,19.919999999999998
2011-07-05 14:53:00,2156.44
2011-07-05 14:56:00,369.85
2011-07-05 15:12:00,139.68
2011-07-05 15:14:00,662.35
2011-07-05 15:37:00,426.2
2011-07-05 15:40:00,178.74
2011-07-05 15:41:00,54.9
2011-07-05 15:44:00,1278.1
2011-07-05 15:48:00,768.0
2011-07-05 16:08:00,600.72
2011-07-06 09:15:00,356.99
2011-07-06 09:46:00,561.34
2011-07-06 09:49:00,719.06
2011-07-06 10:00:00,302.20000000000005
2011-07-06 10:04:00,197.24
2011-07-06 10:09:00,553.92
2011-07-06 10:10:00,173.86
2011-07-06 10:15:00,318.66
2011-07-06 10:41:00,308.42
2011-07-06 10:47:00,224.84
2011-07-06 10:48:00,197.22
2011-07-06 10:49:00,431.57
2011-07-06 10:52:00,647.9200000000001
2011-07-06 10:59:00,109.0
2011-07-06 11:02:00,605.76
2011-07-06 11:10:00,148.95
2011-07-06 11:22:00,127.53
2011-07-06 11:42:00,223.68
2011-07-06 11:52:00,809.85
2011-07-06 11:54:00,61.8
2011-07-06 11:59:00,215.25
2011-07-06 12:08:00,85.0
2011-07-06 12:18:00,688.63
2011-07-06 12:22:00,521.34
2011-07-06 12:26:00,253.26000000000002
2011-07-06 12:31:00,366.6
2011-07-06 12:32:00,437.38
2011-07-06 12:33:00,316.4
2011-07-06 12:39:00,193.29
2011-07-06 12:50:00,167.5
2011-07-06 12:56:00,412.2
2011-07-06 13:04:00,202.1
2011-07-06 13:06:00,255.95
2011-07-06 13:13:00,704.01
2011-07-06 13:14:00,1056.62
2011-07-06 13:18:00,134.5
2011-07-06 13:25:00,5.2
2011-07-06 13:35:00,215.74
2011-07-06 13:41:00,477.9
2011-07-06 13:56:00,683.91
2011-07-06 14:01:00,381.17
2011-07-06 14:04:00,67.79
2011-07-06 14:17:00,3137.85
2011-07-06 14:18:00,615.3000000000001
2011-07-06 14:41:00,96.0
2011-07-06 14:59:00,224.79
2011-07-06 15:02:00,550.65
2011-07-06 15:10:00,321.14
2011-07-06 15:15:00,108.4
2011-07-06 15:49:00,221.0
2011-07-06 15:50:00,79.62
2011-07-06 15:53:00,307.03
2011-07-06 16:03:00,345.65
2011-07-06 16:15:00,235.82
2011-07-06 16:39:00,587.46
2011-07-06 16:40:00,39.239999999999995
2011-07-06 16:54:00,532.21
2011-07-06 17:05:00,145.96
2011-07-06 17:25:00,311.46
2011-07-06 17:31:00,179.35
2011-07-07 08:21:00,377.61
2011-07-07 08:22:00,65.4
2011-07-07 10:03:00,416.62
2011-07-07 10:04:00,503.8
2011-07-07 10:20:00,66.55
2011-07-07 10:28:00,382.36
2011-07-07 10:36:00,361.11
2011-07-07 10:39:00,95.75
2011-07-07 10:40:00,781.03
2011-07-07 10:43:00,830.0000000000001
2011-07-07 11:02:00,909.24
2011-07-07 11:10:00,246.36
2011-07-07 11:12:00,128.16
2011-07-07 11:36:00,372.0
2011-07-07 11:56:00,300.03
2011-07-07 12:04:00,768.0
2011-07-07 12:10:00,819.0
2011-07-07 12:22:00,433.25
2011-07-07 12:29:00,28.880000000000003
2011-07-07 12:32:00,303.76
2011-07-07 12:36:00,428.49
2011-07-07 12:38:00,739.64
2011-07-07 12:39:00,229.14000000000001
2011-07-07 12:40:00,208.62
2011-07-07 12:41:00,336.8
2011-07-07 12:47:00,117.8
2011-07-07 12:56:00,142.1
2011-07-07 13:02:00,541.6
2011-07-07 13:05:00,306.42
2011-07-07 13:33:00,944.1600000000001
2011-07-07 13:35:00,1837.92
2011-07-07 13:43:00,97.5
2011-07-07 13:44:00,225.20000000000002
2011-07-07 13:52:00,430.00000000000006
2011-07-07 13:54:00,276.6
2011-07-07 14:03:00,285.83
2011-07-07 14:08:00,177.21
2011-07-07 14:11:00,10.08
2011-07-07 14:18:00,134.86
2011-07-07 14:30:00,422.72
2011-07-07 14:46:00,2609.0
2011-07-07 14:55:00,203.6
2011-07-07 14:56:00,158.39999999999998
2011-07-07 15:06:00,219.78
2011-07-07 15:16:00,208.89
2011-07-07 15:21:00,203.46
2011-07-07 15:31:00,275.76
2011-07-07 15:41:00,205.1
2011-07-07 15:44:00,400.1
2011-07-07 15:45:00,349.92
2011-07-07 15:46:00,130.2
2011-07-07 15:47:00,23.04
2011-07-07 16:17:00,113.96000000000001
2011-07-07 16:49:00,90.6
2011-07-07 16:51:00,308.58000000000004
2011-07-07 16:56:00,443.2
2011-07-07 16:59:00,611.22
2011-07-07 17:01:00,4.25
2011-07-07 17:19:00,202.16
2011-07-07 17:33:00,292.82
2011-07-07 17:35:00,346.38
2011-07-07 17:47:00,126.44999999999999
2011-07-07 17:56:00,63.75
2011-07-07 18:02:00,365.05
2011-07-07 18:14:00,112.71
2011-07-07 18:29:00,869.9
2011-07-07 18:56:00,2215.25
2011-07-07 19:14:00,180.39
2011-07-07 19:18:00,109.9
2011-07-07 19:54:00,114.54
2011-07-07 20:07:00,253.69999999999996
2011-07-08 08:43:00,683.64
2011-07-08 08:45:00,157.81
2011-07-08 08:48:00,761.9200000000001
2011-07-08 09:03:00,413.96
2011-07-08 09:38:00,529.09
2011-07-08 10:00:00,326.77
2011-07-08 10:01:00,185.51
2011-07-08 10:20:00,218.27
2011-07-08 10:23:00,626.88
2011-07-08 10:49:00,185.81
2011-07-08 11:36:00,579.26
2011-07-08 11:41:00,438.0
2011-07-08 11:52:00,225.72
2011-07-08 11:55:00,318.05
2011-07-08 12:00:00,284.75
2011-07-08 12:14:00,649.85
2011-07-08 12:18:00,110.49
2011-07-08 12:22:00,329.24
2011-07-08 12:34:00,251.9
2011-07-08 12:35:00,17.4
2011-07-08 12:50:00,870.37
2011-07-08 12:53:00,454.28
2011-07-08 13:00:00,300.86
2011-07-08 13:12:00,314.85
2011-07-08 13:23:00,28.35
2011-07-08 13:26:00,4029.71
2011-07-08 13:31:00,82.04
2011-07-08 13:37:00,252.37
2011-07-08 13:39:00,248.1
2011-07-08 13:44:00,305.75
2011-07-08 15:16:00,571.1800000000001
2011-07-08 15:22:00,98.06
2011-07-08 15:23:00,103.97
2011-07-08 15:25:00,31.74
2011-07-08 15:29:00,727.32
2011-07-08 15:31:00,2.37
2011-07-08 15:54:00,329.46000000000004
2011-07-08 15:56:00,243.22
2011-07-08 16:08:00,282.12
2011-07-08 16:17:00,870.0
2011-07-08 17:19:00,117.86
2011-07-10 10:14:00,45.0
2011-07-10 10:30:00,391.52
2011-07-10 11:19:00,115.72
2011-07-10 11:24:00,149.02
2011-07-10 11:34:00,455.95
2011-07-10 12:03:00,430.05
2011-07-10 12:07:00,13.01
2011-07-10 12:16:00,244.12
2011-07-10 12:17:00,198.56
2011-07-10 12:23:00,115.44999999999999
2011-07-10 12:25:00,269.49
2011-07-10 12:28:00,337.58
2011-07-10 12:40:00,52.199999999999996
2011-07-10 13:32:00,412.62
2011-07-10 13:46:00,38.98
2011-07-10 13:52:00,37.88
2011-07-10 14:42:00,288.42
2011-07-10 14:49:00,909.6
2011-07-10 15:12:00,381.37
2011-07-10 15:17:00,297.65
2011-07-10 15:25:00,280.7
2011-07-10 15:38:00,150.75
2011-07-10 16:18:00,111.23
2011-07-10 16:29:00,267.0
2011-07-11 09:23:00,322.15
2011-07-11 10:12:00,1778.5
2011-07-11 10:14:00,232.6
2011-07-11 10:24:00,34.68
2011-07-11 10:33:00,1217.64
2011-07-11 11:33:00,346.76
2011-07-11 11:38:00,114.11
2011-07-11 11:39:00,532.48
2011-07-11 11:51:00,126.6
2011-07-11 11:58:00,216.71
2011-07-11 12:01:00,47.550000000000004
2011-07-11 12:15:00,1236.48
2011-07-11 12:17:00,251.68
2011-07-11 12:23:00,457.26
2011-07-11 12:30:00,533.0200000000001
2011-07-11 12:31:00,365.02
2011-07-11 12:47:00,327.2
2011-07-11 12:49:00,165.07
2011-07-11 12:54:00,865.62
2011-07-11 12:57:00,178.38000000000002
2011-07-11 13:05:00,21.96
2011-07-11 13:06:00,30.0
2011-07-11 13:19:00,1080.65
2011-07-11 13:22:00,213.70000000000002
2011-07-11 13:32:00,299.7
2011-07-11 13:35:00,312.9
2011-07-11 13:40:00,301.26
2011-07-11 13:47:00,307.97
2011-07-11 13:55:00,114.95
2011-07-11 14:04:00,550.4
2011-07-11 14:10:00,1212.26
2011-07-11 14:16:00,351.7
2011-07-11 14:40:00,1195.12
2011-07-11 14:43:00,214.25
2011-07-11 14:46:00,793.88
2011-07-11 14:47:00,421.24
2011-07-11 14:55:00,32.95
2011-07-11 15:05:00,373.40000000000003
2011-07-11 15:22:00,78.6
2011-07-11 15:26:00,141.98
2011-07-11 15:28:00,168.95
2011-07-11 15:32:00,5.8
2011-07-11 15:52:00,1646.02
2011-07-11 16:59:00,156.85
2011-07-11 17:03:00,72.38
2011-07-11 17:07:00,631.65
2011-07-12 08:52:00,192.8
2011-07-12 09:04:00,1752.06
2011-07-12 09:10:00,2002.32
2011-07-12 09:11:00,857.7
2011-07-12 09:54:00,471.43
2011-07-12 10:02:00,347.29
2011-07-12 10:04:00,484.86
2011-07-12 10:05:00,116.55000000000001
2011-07-12 10:21:00,884.4
2011-07-12 10:25:00,191.60000000000002
2011-07-12 10:46:00,204.35
2011-07-12 10:47:00,304.5
2011-07-12 10:54:00,309.07
2011-07-12 11:15:00,113.07
2011-07-12 11:16:00,365.28
2011-07-12 11:28:00,207.41
2011-07-12 11:35:00,197.52000000000004
2011-07-12 11:37:00,119.19
2011-07-12 11:55:00,302.92
2011-07-12 12:02:00,302.04
2011-07-12 12:07:00,834.52
2011-07-12 12:19:00,326.4
2011-07-12 12:24:00,527.3
